ref,book_code,book_name,chapter,verse,greek_text,transliteration,literal_gloss,syntax_notes,draft_translation
Tobit 4:8,TOB,Tobit,4,8,"ὡς σοὶ ὑπάρχει κατὰ τὸ πλῆθος, ποίησον ἐξ αὐτῶν ἐλεημοσύνην· ἐὰν ὀλίγον σοι ὑπάρχῃ, κατὰ τὸ ὀλίγον μὴ φοβοῦ ποιεῖν ἐλεημοσύνην·",,,,"According to your abundance, do almsgiving from them; if little belongs to you, according to the little do not fear to do almsgiving."
Tobit 4:9,TOB,Tobit,4,9,θέμα γὰρ ἀγαθὸν θησαυρίζεις σεαυτῷ εἰς ἡμέραν ἀνάγκης·,,,,For you are treasuring a good deposit for yourself for a day of distress;
Tobit 4:10,TOB,Tobit,4,10,διότι ἐλεημοσύνη ἐκ θανάτου ρύεται καὶ οὐκ ἐᾷ εἰσελθεῖν εἰς τὸ σκότος·,,,,because almsgiving rescues from death and does not allow one to enter into darkness;
Tobit 4:11,TOB,Tobit,4,11,δῶρον γὰρ ἀγαθόν ἐστιν ἐλεημοσύνη πᾶσι τοῖς ποιοῦσιν αὐτὴν ἐνώπιον τοῦ Ὑψίστου.,,,,for almsgiving is a good gift to all those who do it before the Most High.
Tobit 4:12,TOB,Tobit,4,12,"πρόσεχε σεαυτῷ, παιδίον, ἀπὸ πάσης πορνείας καὶ γυναῖκα πρῶτον λάβε ἀπὸ τοῦ σπέρματος τῶν πατέρων σου· μὴ λάβῃς γυναῖκα ἀλλοτρίαν, ἣ οὐκ ἔστιν ἐκ τῆς φυλῆς τοῦ πατρός σου, διότι υἱοὶ προφητῶν ἐσμεν. Νῶε, Ἁβραάμ, Ἰσαάκ, Ἰακώβ, οἱ πατέρες ἡμῶν ἀπὸ τοῦ αἰῶνος· μνήσθητι, παιδίον, ὅτι αὐτοὶ πάντες ἔλαβον γυναῖκας ἐκ τῶν ἀδελφῶν αὐτῶν καὶ εὐλογήθησαν ἐν τοῖς τέκνοις αὐτῶν, καὶ τὸ σπέρμα αὐτῶν κληρονομήσει γῆν.",,,,"Pay attention to yourself, child, from all sexual immorality, and first take a wife from the seed of your fathers. Do not take a foreign wife who is not from the tribe of your father, because we are sons of prophets. Noah, Abraham, Isaac, Jacob, our fathers from the age: remember, child, that all of them took wives from their brothers and were blessed in their children, and their seed will inherit land."
Tobit 4:13,TOB,Tobit,4,13,"καὶ νῦν, παιδίον, ἀγάπα τοὺς ἀδελφούς σου καὶ μὴ ὑπερηφανεύου τῇ καρδίᾳ σου ἀπὸ τῶν ἀδελφῶν σου καὶ τῶν υἱῶν καὶ θυγατέρων τοῦ λαοῦ σου λαβεῖν σεαυτῷ ἐξ αὐτῶν γυναῖκα· διότι ἐν τῇ ὑπερηφανίᾳ ἀπώλεια καὶ ἀκαταστασία πολλή, καὶ ἐν τῇ ἀχρειότητι ἐλάττωσις καὶ ἔνδεια μεγάλη· ἡ γὰρ ἀχρειότης μήτηρ ἐστὶ τοῦ λιμοῦ.",,,,"And now, child, love your brothers, and do not become proud in your heart away from your brothers and the sons and daughters of your people, to take for yourself a wife from them; because in pride there is destruction and much disorder, and in worthlessness there is diminishment and great lack; for worthlessness is mother of famine."
Tobit 4:14,TOB,Tobit,4,14,"μισθὸς παντὸς ἀνθρώπου, ὃς ἐὰν ἐργάσηται παρὰ σοί, μὴ αὐλισθήτω, ἀλλ᾿ ἀπόδος αὐτῷ παραυτίκα, καὶ ἐὰν δουλεύσῃς τῷ Θεῷ, ἀποδοθήσεταί σοι. πρόσεχε σεαυτῷ, παιδίον, ἐν πᾶσι τοῖς ἔργοις σου καὶ ἴσθι πεπαιδευμένος ἐν πάσῃ ἀναστροφῇ σου.",,,,"The wage of every person who works with you must not lodge overnight, but repay him immediately, and if you serve God, it will be repaid to you. Pay attention to yourself, child, in all your works, and be disciplined in all your conduct."
Tobit 4:15,TOB,Tobit,4,15,"καὶ ὃ μισεῖς, μηδενὶ ποιήσῃς. οἶνον εἰς μέθην μὴ πίῃς, καὶ μὴ πορευθήτω μετὰ σοῦ μέθη ἐν τῇ ὁδῷ σου.",,,,"And what you hate, do to no one. Do not drink wine to drunkenness, and let drunkenness not go with you on your way."
Tobit 4:16,TOB,Tobit,4,16,"ἐκ τοῦ ἄρτου σου δίδου πεινῶντι καὶ ἐκ τῶν ἱματίων σου τοῖς γυμνοῖς· πᾶν, ὃ ἐὰν περισσεύσῃ σοι, ποίει ἐλεημοσύνην, καὶ μὴ φθονεσάτω σου ὁ ὀφθαλμὸς ἐν τῷ ποιεῖν σε ἐλεημοσύνην.",,,,"From your bread give to the hungry, and from your garments to the naked; everything, whatever abounds to you, do as almsgiving, and let your eye not be grudging when you do almsgiving."
Tobit 4:17,TOB,Tobit,4,17,ἔκχεον τοὺς ἄρτους σου ἐπὶ τὸν τάφον τῶν δικαίων καὶ μὴ δῷς τοῖς ἁμαρτωλοῖς.,,,,"Pour out your breads upon the tomb of the righteous, and do not give to sinners."
Tobit 4:18,TOB,Tobit,4,18,συμβουλίαν παρὰ παντὸς φρονίμου ζήτησον καὶ μὴ καταφρονήσῃς ἐπί πάσης συμβουλίας χρησίμης.,,,,"Seek counsel from every prudent person, and do not despise any useful counsel."
Tobit 4:19,TOB,Tobit,4,19,"καὶ ἐν παντὶ καιρῷ εὐλόγει Κύριον τὸν Θεὸν καὶ παρ᾿ αὐτοῦ αἴτησον, ὅπως αἱ ὁδοί σου εὐθεῖαι γένωνται, καὶ πᾶσαι αἱ τρίβοι καὶ βουλαί σου εὐοδωθῶσι· διότι πᾶν ἔθνος οὐκ ἔχει βουλήν, ἀλλ᾿ αὐτὸς ὁ Κύριος δίδωσι πάντα τὰ ἀγαθὰ καὶ ὃν ἐὰν θέλῃ, ταπεινοῖ, καθὼς βούλεται. καὶ νῦν, παιδίον, μνημόνευε τῶν ἐντολῶν μου, καὶ μὴ ἐξαλειφθήτωσαν ἐκ τῆς καρδίας σου.",,,,"And at every time bless the Lord God, and ask from him that your ways may become straight, and all your paths and counsels may prosper; because not every nation has counsel, but the Lord himself gives all good things, and whom he wills he humbles, just as he wills. And now, child, remember my commandments, and let them not be blotted out from your heart."
Tobit 4:20,TOB,Tobit,4,20,"καὶ νῦν ὑποδεικνύω σοι τὰ δέκα τάλαντα τοῦ ἀργυρίου, ἃ παρεθέμην Γαβαήλῳ τῷ τοῦ Γαβρία ἐν Ράγοις τῆς Μηδίας.",,,,And now I disclose to you the ten talents of silver that I deposited with Gabael son of Gabrias in Rages of Media.
Tobit 4:21,TOB,Tobit,4,21,"καὶ μὴ φοβοῦ, παιδίον, ὅτι ἐπτωχεύσαμεν· ὑπάρχει σοι πολλά, ἐὰν φοβηθῇς τὸν Θεόν, καὶ ἀποστῇς ἀπὸ πάσης ἁμαρτίας καὶ ποιήσῃς τὸ ἀρεστὸν ἐνώπιον αὐτοῦ.",,,,"And do not fear, child, because we became poor; much belongs to you if you fear God and depart from every sin and do what is pleasing before him."
Tobit 5:1,TOB,Tobit,5,1,"ΚΑΙ ἀποκριθεὶς Τωβίας εἶπεν αὐτῷ· πάτερ, ποιήσω πάντα, ὅσα ἐντέταλσαί μοι·",,,,"And answering, Tobias said to him, Father, I will do everything, as much as you have commanded me;"
Tobit 5:2,TOB,Tobit,5,2,ἀλλὰ πῶς δυνήσομαι λαβεῖν τὸ ἀργύριον καὶ οὐ γινώσκω αὐτόν;,,,,"but how will I be able to receive the silver, since I do not know him?"
Tobit 5:3,TOB,Tobit,5,3,"καὶ ἔδωκεν αὐτῷ τὸ χειρόγραφον καὶ εἶπεν αὐτῷ· ζήτησον σεαυτῷ ἄνθρωπον, ὃς συμπορεύσεταί σοι, καὶ δώσω αὐτῷ μισθὸν ἕως ζῶ· καὶ λαβὲ πορευθεὶς τὸ ἀργύριον.",,,,"And he gave him the handwritten document and said to him, Seek for yourself a man who will travel with you, and I will give him wages as long as I live; and go receive the silver."
Tobit 5:4,TOB,Tobit,5,4,"καὶ ἐπορεύθη ζητῆσαι ἄνθρωπον καὶ εὗρε τὸν Ραφαήλ, ὃς ἦν ἄγγελος, καὶ οὐκ ᾔδει·",,,,"And he went to seek a man and found Raphael, who was an angel, and he did not know."
Tobit 5:5,TOB,Tobit,5,5,"καὶ εἶπεν αὐτῷ· εἰ δύναμαι πορευθῆναι μετὰ σοῦ ἐν Ράγοις τῆς Μηδίας, καὶ εἰ ἔμπειρος εἶ τῶν τόπων;",,,,"And he said to him, Can I go with you to Rages of Media, and are you experienced with the places?"
Tobit 5:6,TOB,Tobit,5,6,καὶ εἶπεν αὐτῷ ὁ ἄγγελος· πορεύσομαι μετὰ σοῦ καὶ τῆς ὁδοῦ ἐμπειρῶ καὶ παρὰ Γαβαὴλ τὸν ἀδελφὸν ἡμῶν ηὐλίσθην.,,,,"And the angel said to him, I will go with you, and I am experienced with the way, and I lodged with Gabael our brother."
Tobit 5:7,TOB,Tobit,5,7,"καὶ εἶπεν αὐτῷ Τωβίας· ὑπόμεινόν με, καὶ ἐρῶ τῷ πατρί.",,,,"And Tobias said to him, Wait for me, and I will tell my father."
Tobit 5:8,TOB,Tobit,5,8,καὶ εἶπεν αὐτῷ· πορεύου καὶ μὴ χρονίσῃς.,,,,"And he said to him, Go, and do not delay."
Tobit 5:9,TOB,Tobit,5,9,"καὶ εἰσελθὼν εἶπε τῷ πατρί· ἰδοὺ εὕρηκα ὃς συμπορεύσεταί μοι. ὁ δὲ εἶπε· φώνησον αὐτὸν πρός με, ἵνα ἐπιγνῶ ποίας φυλῆς ἐστι καὶ εἰ πιστὸς τοῦ πορευθῆναι μετὰ σοῦ.",,,,"And entering, he said to his father, Behold, I have found one who will travel with me. But he said, Call him to me, so that I may know of what tribe he is and whether he is trustworthy to go with you."
Tobit 5:10,TOB,Tobit,5,10,"καὶ ἐκάλεσεν αὐτόν, καὶ εἰσῆλθε, καὶ ἠσπάσαντο ἀλλήλους.",,,,"And he called him, and he entered, and they greeted one another."
Tobit 5:11,TOB,Tobit,5,11,"καὶ εἶπεν αὐτῷ Τωβίτ· ἀδελφέ, ἐκ ποίας φυλῆς καὶ ἐκ ποίας πατριᾶς εἶ σύ; ὑπόδειξόν μοι.",,,,"And Tobit said to him, Brother, from what tribe and from what father's house are you? Disclose it to me."
Tobit 5:12,TOB,Tobit,5,12,"καὶ εἶπεν αὐτῷ· φυλὴν καὶ πατριὰν σὺ ζητεῖς ἢ μίσθιον, ὃς συμπορεύσεται μετὰ τοῦ υἱοῦ σου; καὶ εἶπεν αὐτῷ Τωβίτ· βούλομαι, ἀδελφέ, ἐπιγνῶναι τὸ γένος σου καὶ τὸ ὄνομα.",,,,"And he said to him, Are you seeking tribe and father's house, or a hired man who will travel with your son? And Tobit said to him, I wish, brother, to know your race and name."
Tobit 5:13,TOB,Tobit,5,13,"ὃς δὲ εἶπεν· ἐγὼ Ἀζαρίας Ἀνανίου τοῦ μεγάλου, τῶν ἀδελφῶν σου.",,,,"And he said, I am Azarias, son of Ananias the Great, from your brothers."
Tobit 5:14,TOB,Tobit,5,14,"καὶ εἶπεν αὐτῷ· ὑγιαίνων ἔλθοις, ἀδελφέ, καὶ μή μοι ὀργισθῇς, ὅτι ἐζήτησα τὴν φυλήν σου καὶ τὴν πατριάν σου ἐπιγνῶναι. καὶ σὺ τυγχάνεις ἀδελφός μου ἐκ τῆς καλῆς καὶ ἀγαθῆς γενεᾶς· ἐπεγίνωσκον γὰρ ἐγὼ Ἀνανίαν καὶ Ἰωνάθαν τοὺς υἱοὺς Σεμεΐ τοῦ μεγάλου, ὡς ἐπορευόμεθα κοινῶς εἰς Ἱεροσόλυμα προσκυνεῖν, ἀναφέροντες τὰ πρωτότοκα καὶ τὰς δεκάτας τῶν γεννημάτων, καὶ οὐκ ἐπλανήθησαν ἐν τῇ πλάνῃ τῶν ἀδελφῶν ἡμῶν. ἐκ ρίζης καλῆς εἶ, ἀδελφέ,",,,,"And he said to him, May you come in health, brother, and do not be angry with me because I sought to know your tribe and your father's house. And you happen to be my brother from a noble and good generation; for I knew Ananias and Jonathan, the sons of Semei the Great, as we were going together to Jerusalem to worship, carrying up the firstborn and the tithes of the produce, and they were not led astray in the error of our brothers. You are from a good root, brother,"
Tobit 5:15,TOB,Tobit,5,15,ἀλλὰ εἰπόν μοι τίνα σοι ἔσομαι μισθὸν διδόναι· δραχμὴν τῆς ἡμέρας καὶ τὰ δέοντά σοι ὡς καὶ τῷ υἱῷ μου.,,,,"but tell me what wage I am to give you: a drachma per day and the things necessary for you, as also for my son."
Tobit 5:16,TOB,Tobit,5,16,"καὶ ἔτι προσθήσω σοι ἐπὶ τὸν μισθόν, ἐὰν ὑγιαίνοντες ἐπιστρέψητε.",,,,And I will still add to your wage if you return in health.
Tobit 5:17,TOB,Tobit,5,17,"καὶ εὐδόκησαν οὕτως. καὶ εἶπε πρὸς Τωβίαν· ἕτοιμος γίνου πρὸς τὴν ὁδόν· καὶ εὐοδωθείητε. καὶ ἡτοίμασεν ὁ υἱὸς αὐτοῦ τὰ πρὸς τὴν ὁδόν. καὶ εἶπεν αὐτῷ ὁ πατὴρ αὐτοῦ· πορεύου μετὰ τοῦ ἀνθρώπου τούτου, ὁ δὲ ἐν τῷ οὐρανῷ οἰκῶν Θεὸς εὐοδώσει τὴν ὁδὸν ὑμῶν, καὶ ὁ ἄγγελος αὐτοῦ συμπορευθήτω ὑμῖν. καὶ ἐξῆλθαν ἀμφότεροι ἀπελθεῖν καὶ ὁ κύων τοῦ παιδαρίου μετ᾿ αὐτῶν.",,,,"And they were pleased thus. And he said to Tobias, Prepare for the way, and may you be prospered. And his son prepared the provisions for the way. And his father said to him, Go with this man, and God who dwells in heaven will prosper your way, and may his angel travel with you. And both went out to depart, and the young man's dog with them."
Tobit 5:18,TOB,Tobit,5,18,ἔκλαυσε δὲ Ἄννα ἡ μήτηρ αὐτοῦ καὶ εἶπε πρὸς Τωβίτ· τί ἐξαπέστειλας τὸ παιδίον ἡμῶν; ἢ οὐχὶ ἡ ράβδος τῆς χειρὸς ἡμῶν ἐστιν ἐν τῷ εἰσπορεύεσθαι αὐτὸν καὶ ἐκπορεύεσθαι ἐνώπιον ἡμῶν;,,,,"But Anna his mother wept and said to Tobit, Why have you sent away our child? Is he not the staff of our hand as he goes in and goes out before us?"
Tobit 5:19,TOB,Tobit,5,19,"ἀργύριον τῷ ἀργυρίῳ μὴ φθάσαι, ἀλλὰ περίψημα τοῦ παιδίου ἡμῶν γένοιτο·",,,,Let not silver be added to silver; rather let it be refuse compared with our child;
Tobit 5:20,TOB,Tobit,5,20,"ὡς γὰρ δέδοται ἡμῖν ζῆν παρὰ τοῦ Κυρίου, τοῦτο ἱκανὸν ἡμῖν ὑπάρχει.",,,,"for as it has been given to us to live by the Lord, this is enough for us."
Tobit 5:21,TOB,Tobit,5,21,"καὶ εἶπεν αὐτῇ Τωβίτ· μὴ λόγον ἔχε, ἀδελφή· ὑγιαίνων ἐλεύσεται, καὶ οἱ ὀφθαλμοί σου ὄψονται αὐτόν·",,,,"And Tobit said to her, Do not worry, sister; he will come in health, and your eyes will see him;"
